type,location,cause,metrics,year,val,,
country,Egypt,Air pollution,Percent,1998,0.186233488,,
country,Egypt,Air pollution,Number,1999,77984.24113,,
country,Egypt,Air pollution,Percent,1999,0.185343912,,
country,Egypt,Air pollution,Number,2000,76067.74598,,
country,Egypt,Air pollution,Percent,2000,0.18444952,,
country,Egypt,Air pollution,Number,2001,80905.21777,,
country,Egypt,Air pollution,Percent,2001,0.188295313,,
country,Egypt,Air pollution,Number,2002,84385.93104,,
country,Egypt,Air pollution,Percent,2002,0.190611934,,
country,Egypt,Air pollution,Number,2003,87791.51573,,
country,Egypt,Air pollution,Percent,2003,0.193225943,,
country,Egypt,Air pollution,Number,2004,88235.53263,,
country,Egypt,Air pollution,Percent,2004,0.194041012,,
country,Egypt,Air pollution,Number,2005,88644.96516,,
country,Egypt,Air pollution,Percent,2005,0.194651314,,
country,Egypt,Air pollution,Number,2006,91925.6918,,
country,Egypt,Air pollution,Percent,2006,0.197108211,,
country,Egypt,Air pollution,Number,2007,94563.37551,,
country,Egypt,Air pollution,Percent,2007,0.200886257,,
country,Egypt,Air pollution,Number,2008,99546.15956,,
country,Egypt,Air pollution,Percent,2008,0.205293807,,
country,Egypt,Air pollution,Number,2009,105226.9517,,
country,Egypt,Air pollution,Percent,2009,0.209311726,,
country,Egypt,Air pollution,Number,2010,108521.0947,,
country,Egypt,Air pollution,Percent,2010,0.211239182,,
country,Egypt,Air pollution,Number,2011,109298.4523,,
country,Egypt,Air pollution,Percent,2011,0.209597396,,
country,Egypt,Air pollution,Number,2012,112046.3083,,
country,Egypt,Air pollution,Percent,2012,0.209424804,,
country,Egypt,Air pollution,Number,2013,111190.7929,,
country,Egypt,Air pollution,Percent,2013,0.206832852,,
country,Egypt,Air pollution,Number,2014,113070.0712,,
country,Egypt,Air pollution,Percent,2014,0.206996363,,
country,Egypt,Air pollution,Number,2015,116583.539,,
country,Egypt,Air pollution,Percent,2015,0.206718567,,
country,Egypt,Air pollution,Number,2016,113040.4219,,
country,Egypt,Air pollution,Percent,2016,0.205279475,,
country,Egypt,Air pollution,Number,2017,110325.984,,
country,Egypt,Air pollution,Percent,2017,0.20487037,,
country,Egypt,Air pollution,Number,2018,113286.2834,,
country,Egypt,Air pollution,Percent,2018,0.207208558,,
country,Egypt,Air pollution,Number,2019,114941.7442,,
country,Egypt,Air pollution,Percent,2019,0.20822955,,
country,Egypt,Air pollution,Number,2020,107426.3149,,
country,Egypt,Air pollution,Percent,2020,0.166380451,,
country,Egypt,Air pollution,Number,2021,116518.7993,,
country,Egypt,Air pollution,Percent,2021,0.163744755,,
country,Islamic Republic of Iran,Air pollution,Number,1990,33695.75245,,
country,Islamic Republic of Iran,Air pollution,Percent,1990,0.101261538,,
country,Islamic Republic of Iran,Air pollution,Number,1991,33335.64421,,
country,Islamic Republic of Iran,Air pollution,Percent,1991,0.116493986,,
country,Islamic Republic of Iran,Air pollution,Number,1992,33267.72936,,
country,Islamic Republic of Iran,Air pollution,Percent,1992,0.118287895,,
country,Islamic Republic of Iran,Air pollution,Number,1993,33149.11893,,
country,Islamic Republic of Iran,Air pollution,Percent,1993,0.119540733,,
country,Islamic Republic of Iran,Air pollution,Number,1994,33077.05006,,
country,Islamic Republic of Iran,Air pollution,Percent,1994,0.121792967,,
country,Islamic Republic of Iran,Air pollution,Number,1995,33193.35551,,
country,Islamic Republic of Iran,Air pollution,Percent,1995,0.12383189,,
country,Islamic Republic of Iran,Air pollution,Number,1996,33510.87349,,
country,Islamic Republic of Iran,Air pollution,Percent,1996,0.125603876,,
country,Islamic Republic of Iran,Air pollution,Number,1997,34097.6287,,
country,Islamic Republic of Iran,Air pollution,Percent,1997,0.126201319,,
country,Islamic Republic of Iran,Air pollution,Number,1998,34869.98158,,
country,Islamic Republic of Iran,Air pollution,Percent,1998,0.129421098,,
country,Islamic Republic of Iran,Air pollution,Number,1999,35783.60108,,
country,Islamic Republic of Iran,Air pollution,Percent,1999,0.131398618,,
country,Islamic Republic of Iran,Air pollution,Number,2000,36683.96513,,
country,Islamic Republic of Iran,Air pollution,Percent,2000,0.133137221,,
country,Islamic Republic of Iran,Air pollution,Number,2001,37541.79571,,
country,Islamic Republic of Iran,Air pollution,Percent,2001,0.133568488,,
country,Islamic Republic of Iran,Air pollution,Number,2002,38159.58073,,
country,Islamic Republic of Iran,Air pollution,Percent,2002,0.133149521,,
country,Islamic Republic of Iran,Air pollution,Number,2003,38610.3481,,
country,Islamic Republic of Iran,Air pollution,Percent,2003,0.121115331,,
country,Islamic Republic of Iran,Air pollution,Number,2004,38898.81704,,
country,Islamic Republic of Iran,Air pollution,Percent,2004,0.13059084,,
country,Islamic Republic of Iran,Air pollution,Number,2005,39416.7645,,
country,Islamic Republic of Iran,Air pollution,Percent,2005,0.130215903,,
country,Islamic Republic of Iran,Air pollution,Number,2006,40533.1529,,
country,Islamic Republic of Iran,Air pollution,Percent,2006,0.131607618,,
country,Islamic Republic of Iran,Air pollution,Number,2007,41926.65428,,
country,Islamic Republic of Iran,Air pollution,Percent,2007,0.133721765,,
country,Islamic Republic of Iran,Air pollution,Number,2008,43378.59626,,
country,Islamic Republic of Iran,Air pollution,Percent,2008,0.135909694,,
country,Islamic Republic of Iran,Air pollution,Number,2009,44854.78044,,
country,Islamic Republic of Iran,Air pollution,Percent,2009,0.137957138,,
country,Islamic Republic of Iran,Air pollution,Number,2010,45798.39747,,
country,Islamic Republic of Iran,Air pollution,Percent,2010,0.138768547,,
country,Islamic Republic of Iran,Air pollution,Number,2011,46411.28528,,
country,Islamic Republic of Iran,Air pollution,Percent,2011,0.139010234,,
country,Islamic Republic of Iran,Air pollution,Number,2012,47452.88205,,
country,Islamic Republic of Iran,Air pollution,Percent,2012,0.139683158,,
country,Islamic Republic of Iran,Air pollution,Number,2013,49370.69317,,
country,Islamic Republic of Iran,Air pollution,Percent,2013,0.141638096,,
country,Islamic Republic of Iran,Air pollution,Number,2014,50907.44476,,
country,Islamic Republic of Iran,Air pollution,Percent,2014,0.143207674,,
country,Islamic Republic of Iran,Air pollution,Number,2015,52884.62084,,
country,Islamic Republic of Iran,Air pollution,Percent,2015,0.145370724,,
country,Islamic Republic of Iran,Air pollution,Number,2016,53522.46806,,
country,Islamic Republic of Iran,Air pollution,Percent,2016,0.146083445,,
country,Islamic Republic of Iran,Air pollution,Number,2017,53537.27534,,
country,Islamic Republic of Iran,Air pollution,Percent,2017,0.144084463,,
country,Islamic Republic of Iran,Air pollution,Number,2018,52818.95221,,
country,Islamic Republic of Iran,Air pollution,Percent,2018,0.141364725,,
country,Islamic Republic of Iran,Air pollution,Number,2019,53068.58289,,
country,Islamic Republic of Iran,Air pollution,Percent,2019,0.139273174,,
country,Islamic Republic of Iran,Air pollution,Number,2020,49395.553,,
country,Islamic Republic of Iran,Air pollution,Percent,2020,0.115913219,,
country,Islamic Republic of Iran,Air pollution,Number,2021,50915.58578,,
country,Islamic Republic of Iran,Air pollution,Percent,2021,0.089437115,,
country,United Arab Emirates,Air pollution,Number,1990,710.2830567,,
country,United Arab Emirates,Air pollution,Percent,1990,0.130724617,,
country,United Arab Emirates,Air pollution,Number,1991,732.3928818,,
country,United Arab Emirates,Air pollution,Percent,1991,0.130210971,,
country,United Arab Emirates,Air pollution,Number,1992,726.7128295,,
country,United Arab Emirates,Air pollution,Percent,1992,0.127509561,,
country,United Arab Emirates,Air pollution,Number,1993,733.5943886,,
country,United Arab Emirates,Air pollution,Percent,1993,0.126944048,,
country,United Arab Emirates,Air pollution,Number,1994,754.6881694,,
country,United Arab Emirates,Air pollution,Percent,1994,0.126575935,,
country,United Arab Emirates,Air pollution,Number,1995,753.0292866,,
country,United Arab Emirates,Air pollution,Percent,1995,0.125404643,,
country,United Arab Emirates,Air pollution,Number,1996,761.5190625,,
country,United Arab Emirates,Air pollution,Percent,1996,0.124601379,,
country,United Arab Emirates,Air pollution,Number,1997,797.4404458,,
country,United Arab Emirates,Air pollution,Percent,1997,0.122741415,,
country,United Arab Emirates,Air pollution,Number,1998,868.2280245,,
country,United Arab Emirates,Air pollution,Percent,1998,0.125384117,,
country,United Arab Emirates,Air pollution,Number,1999,934.5369444,,
country,United Arab Emirates,Air pollution,Percent,1999,0.1257744,,
country,United Arab Emirates,Air pollution,Number,2000,991.6448136,,
country,United Arab Emirates,Air pollution,Percent,2000,0.127256049,,
country,United Arab Emirates,Air pollution,Number,2001,1027.126112,,
country,United Arab Emirates,Air pollution,Percent,2001,0.126684155,,
country,United Arab Emirates,Air pollution,Number,2002,1011.59324,,
country,United Arab Emirates,Air pollution,Percent,2002,0.122313492,,
country,United Arab Emirates,Air pollution,Number,2003,1016.567141,,
country,United Arab Emirates,Air pollution,Percent,2003,0.120079405,,
country,United Arab Emirates,Air pollution,Number,2004,1060.217034,,
country,United Arab Emirates,Air pollution,Percent,2004,0.118440271,,
country,United Arab Emirates,Air pollution,Number,2005,1103.198615,,
country,United Arab Emirates,Air pollution,Percent,2005,0.118434904,,
country,United Arab Emirates,Air pollution,Number,2006,1167.125886,,
country,United Arab Emirates,Air pollution,Percent,2006,0.115824121,,
country,United Arab Emirates,Air pollution,Number,2007,1314.453273,,
country,United Arab Emirates,Air pollution,Percent,2007,0.114369755,,
country,United Arab Emirates,Air pollution,Number,2008,1403.714767,,
country,United Arab Emirates,Air pollution,Percent,2008,0.113479426,,
country,United Arab Emirates,Air pollution,Number,2009,1448.506291,,
country,United Arab Emirates,Air pollution,Percent,2009,0.111214615,,
country,United Arab Emirates,Air pollution,Number,2010,1442.675161,,
country,United Arab Emirates,Air pollution,Percent,2010,0.105003333,,
country,United Arab Emirates,Air pollution,Number,2011,1525.839798,,
country,United Arab Emirates,Air pollution,Percent,2011,0.107740533,,
country,United Arab Emirates,Air pollution,Number,2012,1613.955005,,
country,United Arab Emirates,Air pollution,Percent,2012,0.111964418,,
country,United Arab Emirates,Air pollution,Number,2013,1746.733112,,
country,United Arab Emirates,Air pollution,Percent,2013,0.113265002,,
country,United Arab Emirates,Air pollution,Number,2014,1883.16783,,
country,United Arab Emirates,Air pollution,Percent,2014,0.118125884,,
country,United Arab Emirates,Air pollution,Number,2015,1976.535728,,
country,United Arab Emirates,Air pollution,Percent,2015,0.122024056,,
country,United Arab Emirates,Air pollution,Number,2016,2033.433065,,
country,United Arab Emirates,Air pollution,Percent,2016,0.125082019,,
country,United Arab Emirates,Air pollution,Number,2017,2040.675576,,
country,United Arab Emirates,Air pollution,Percent,2017,0.125144773,,
country,United Arab Emirates,Air pollution,Number,2018,2070.613013,,
country,United Arab Emirates,Air pollution,Percent,2018,0.123852955,,
country,United Arab Emirates,Air pollution,Number,2019,2156.093551,,
country,United Arab Emirates,Air pollution,Percent,2019,0.121509373,,
country,United Arab Emirates,Air pollution,Number,2020,1651.762199,,
country,United Arab Emirates,Air pollution,Percent,2020,0.103270148,,
country,United Arab Emirates,Air pollution,Number,2021,1933.057609,,
country,United Arab Emirates,Air pollution,Percent,2021,0.096548032,,
country,India,Air pollution,Number,1990,1322653.058,,
country,India,Air pollution,Percent,1990,0.169014075,,
country,India,Air pollution,Number,1991,1339141.174,,
country,India,Air pollution,Percent,1991,0.169924996,,
country,India,Air pollution,Number,1992,1369824.806,,
country,India,Air pollution,Percent,1992,0.171174476,,
country,India,Air pollution,Number,1993,1380350.243,,
country,India,Air pollution,Percent,1993,0.172698307,,
country,India,Air pollution,Number,1994,1408453.089,,
country,India,Air pollution,Percent,1994,0.174954101,,
country,India,Air pollution,Number,1995,1447881.88,,
country,India,Air pollution,Percent,1995,0.177050383,,
country,India,Air pollution,Number,1996,1457910.104,,
country,India,Air pollution,Percent,1996,0.177601379,,
country,India,Air pollution,Number,1997,1469326.509,,
country,India,Air pollution,Percent,1997,0.178120057,,
country,India,Air pollution,Number,1998,1491057.871,,
country,India,Air pollution,Percent,1998,0.178700067,,
country,India,Air pollution,Number,1999,1458500.447,,
country,India,Air pollution,Percent,1999,0.178072238,,
country,India,Air pollution,Number,2000,1454635.853,,
country,India,Air pollution,Percent,2000,0.178536749,,
country,India,Air pollution,Number,2001,1478732.529,,
country,India,Air pollution,Percent,2001,0.180347841,,
